QALD2_te-67	Who are the parents of the wife of Juan Carlos I? Juan Carlos I, wife, parents, Queen Sofia, King Constantine II, Queen Anne-Marie Juan Carlos I, wife, parents, Queen Sofia, King Constantine II, Queen Anne-Marie Juan Carlos I, wife, parents, Spanish royal family, Queen Sofía, King Juan Carlos, lineage, ancestry, Spanish monarchy Juan Carlos I, wife, parents, Queen Sofia, King Felipe VI, Spanish royal family Juan Carlos I, wife, parents, Queen Sofia, King Constantine II, Queen Anne-Marie
QALD2_te-60	Give me a list of all lakes in Denmark. lakes, Denmark, water bodies, Danish geography, natural landmarks, reservoirs, freshwater, map, locations, regions, cities, nature, environment, travel, tourism Denmark,lakes,water bodies,geography,Nordic,country,Scandinavia,natural reservoirs lakes, Denmark, water bodies, Danish geography, natural lakes, artificial lakes, Denmark lakes list lakes, Denmark, water bodies, Danish geography, natural reservoirs, Scandinavian lakes Denmark,lakes,water bodies,Denmark geography,Scandinavian lakes,Nordic water bodies
QALD2_te-63	Give me all Argentine films. Argentine films, Argentine cinema, Argentine movies, films from Argentina, Argentinean films, Argentine productions, movies from Argentina, Argentinean cinema, Argentinian movies, Argentinian productions Argentine, films, movies, cinema, Argentina, national, films, productions, movie, industry, Latin, American, cinema, cinematic, works, filmography, motion, pictures, video, streaming, content, cultural, heritage, artistic, expressions, dramatizations, documentaries, feature, films, shorts, animations, indie, productions, award, winning, critically, acclaimed, box, office, hits, cult, classics, streaming, platforms, online, viewing, options, DVD, Blu, ray, digital, downloads, theatrical, releases, restored, editions, film, festivals, international, recognition, director, filmmaker, Argentine, films, cinema, movies, Argentinean, productions, national, culture, Latin, America, Spanish, language, directors, actors, historical, contemporary, award-winning, independent, documentaries, narratives Argentine, films, movies, cinema, Argentinean, productions, national, filmography Argentine, films, movies, cinema, Argentine cinema, Argentine movies, national cinema, South American films, South American cinema
QALD2_te-64	Give me all launch pads operated by NASA. NASA, launch pads, rockets, space launches, Kennedy Space Center, Cape Canaveral, spacecraft, launch sites, U.S. space program, mission control, space exploration, government space agency, American space missions NASA, launch pads, space centers, Kennedy Space Center, Cape Canaveral, Vandenberg Air Force Base, operational sites, space launch facilities, government space programs, American space agency NASA, launch pads, space centers, rocket launch sites, Kennedy Space Center, Cape Canaveral, Vandenberg Air Force Base NASA, launch pads, space centers, rocket launch sites, Kennedy Space Center, Cape Canaveral, mission control, space launches, spacecraft, launch facilities NASA, launch, pads, operated, space, facilities, mission, launches, rockets, sites
QALD2_te-65	Which instruments did John Lennon play? John Lennon, instruments, played, musician, Beatles, guitar, piano, harmonica, banjo, ukulele John Lennon, instruments, played, Beatles, guitar, piano, harmonica, bass, drums John Lennon, instruments, played, music, Beatles, guitar, piano, harmonica, bass, drums John Lennon, instruments, played, guitar, piano, harmonica, ukulele, rythm guitar, lead guitar, keyboards, songwriting, Beatles, solo career John Lennon, instruments, played, musician, Beatles, guitar, piano, harmonica, singer-songwriter
QALD2_te-66	Which ships were called after Benjamin Franklin? Benjamin Franklin, ships, named after, historical ships, American ships, naval history, ship naming conventions Benjamin Franklin, ships, named after, historical ships, naval history, American history, maritime history Benjamin Franklin, ships, namesakes, historical ships, naval history, American ships, Franklin namesakes Benjamin Franklin, ships, named after, historical vessels, US naval ships, Franklin namesakes Benjamin Franklin, ships, namesakes, maritime history, American ships, historical vessels
SemSearch_LS-1	Apollo astronauts who walked on the Moon Apollo, astronauts, Moon, lunar, surface, walked, mission, space, exploration, NASA Apollo, astronauts, Moon, lunar, surface, walked, mission, space, exploration, NASA Apollo, astronauts, Moon, walked, lunar, surface, mission, space, exploration, NASA Apollo, astronauts, Moon, walked, lunar, surface, missions, space, exploration, NASA Apollo, astronauts, moon, lunar, walked, surface, mission, space, exploration,NASA
SemSearch_ES-97	PINK PANTHER 2 PINK,PANTHER,MOVIE,SEQUEL,COMEDY,STEVE,MARTIN,DATI,B ỦyC,Francis,Parker,Paris,Thief,Egypt,Cairo,Mystery,Chaos,Investigation,P*I*,Diego,Lugones PINK,PANTHER,MOVIE,2,SECOND,FILM,STEVE,MARTIN,DB,ZERO,COMEDY,CRIME,Caper,International,Theft,Paris,Mystery,Laughter,Chaos,Inspector,Clouseau,CIA,Secret,Agent,Bernice,Hunt,NY,New,York,uclea,Dr,Victor,Ziegler,Heist,Gem,Theft,Safecracking,Action,Pursuit,Slapstick,Humor Pink, Panther, Sequel, Film, Comedy, Mystery, Steve, Martin, 2009, Movie, Paris, Detective, Jewel, Theft, Inspector, Clouseau Pink, Panther, Movie, Sequel, Comedy, Mystery, Steve, Martin, Bernard, Foucher, Paris, France, Detective, Jewel, Thief, Hunt, Loot, Art, Heist, International, Spy, Agent, Laugh, Action, Film, 2009, Cinema, Entertainment, Critic, Review, Rating, Streaming, Watch, Rent, Buy, DVD, Blu-ray, Theatre, Release, Date, Cast, Director, Plot, Summary, Synopsis, Trailers, Clips, Behind, Scenes, Making, Of, Location, Shooting, Box, Office, Gross, Receipts, Tickets, Theatre PINK PANTHER, SEQUEL, BRANDO, ACTION, COMEDY, DETECTIVE, THRILLER, MYSTERY, FILM, MOVIE, STEVE MARTIN, JEAN REYNOLD
SemSearch_LS-2	Arab states of the Persian Gulf Arab, states, Persian, Gulf, Middle, East, Gulf, Cooperation, Council, GCC, oil, exports, politics, economy, culture, history, geography, Peninsula, maritime, trade, relations, international, diplomacy, security, alliances, conflicts, resources, natural, gas, tourism, investment, development, urbanization, infrastructure, education, healthcare, society, demographics, languages, religions, Islam, Christianity, traditions, customs, law, governance, monarchy, democracy, human, rights, freedoms, women, empowerment, youth, unemployment, challenges, opportunities, sustainability, environment, climate, change, adaptation, resilience, Arab, states, Persian, Gulf, Middle, East, oil, economies, geopolitics, OPEC, GCC, maritime, boundaries, cultural, heritage, tourism, development, infrastructure, energy, resources, international, relations, diplomacy, history, traditions, modernization, urbanization, sustainability, environment, water, scarcity, desalination, renewable, energy, solar, wind, climate, change, adaptation, resilience, biodiversity, conservation, social, systems, education, healthcare, innovation, technology, commerce, trade, investment, finance, markets, security, military, alliances, conflicts, peace, cooperation, treaties, Arab,Persian,Gulf,states,region,Middle,East,oil,petroleum,economy,politics,culture,history Arab, states, Persian, Gulf, Middle, East, oil, gas, exports, geopolitics, OPEC, UAE, Saudi, Arabia, Bahrain, Kuwait, Qatar, Oman, energy, resources, maritime, trade, regional, cooperation, conflicts, diplomacy, security, alliances, culture, traditions, tourism, development, economy, history, colonialism, independence, monarchy, governance, stability, peace, prosperity, challenges, opportunities, international, relations, sanctions, embargoes, foreign, policy, militarization, demilitarization, environmental, sustainability, water, resources, desalination, renewable, energy, Arab, states, Persian, Gulf, Middle, East, oil, natural, resources, geopolitics, maritime, boundaries, economic, zones, cultural, heritage, history, sovereignty, disputes, cooperation, regional, organizations, trade, tourism
SemSearch_ES-96	New England Coffee New England, Coffee, Brew, Roast, Specialty, Beans, Caffeine, Drink, Hot Beverage, Gourmet New England, Coffee, Beans, Roast, Specialty, Brew, Shop, Online, Store, Gourmet, Arabica,Blend, Flavor, Fresh, Organic, Fair Trade, Caffeine, Drink, Morning, Afternoon, Evening, Dessert, Pairing, Tasting, Single Origin, Dark, Medium, Light, Espresso, French Press, Drip, Cold Brew, Iced, Hot, Syrup, Cream, Sugar, Vegan, Gluten Free, Keto, Low Carb, Health Benefits, Antioxidants, Energy Boost, Focus, Productivity, Cafe, Barista, Roastery, Wholesale, Retail, New England, Coffee, Brew, Roast, Beans, Specialty, Gourmet, Tea, Caffeine, Blend, Flavor, Aroma, Organic, Fair Trade, Cold Brew, Espresso, Latte, Cafe, Roastery, Vermont, Maine, Massachusetts, Rhode Island, Connecticut, New Hampshire New England, Coffee, Brew, Roast, Specialty, Beans, Cafe, Drink, Espresso, Latte New England, coffee, specialty, roast, beans, brewed, café, flavored, organic, fair trade
