QALD2_te-67	Who are the parents of the wife of Juan Carlos I? Who are the parents of the wife of Juan Carlos I? Who are the parents of the wife of Juan Carlos I? Who are the parents of the wife of Juan Carlos I? Who are the parents of the wife of Juan Carlos I? parents wife Juan Carlos I Spanish royalty Queen Sofia consort monarchy parents wife Juan Carlos I Spanish royal family Queen Sofia King Juan Carlos monarchy Spain Queen Sofía Spanish Royal Family Juan Carlos I spouse King Juan Carlos I Queen consort of Spain Spanish Monarchy Royal lineage Royal marriage Spanish nobility parents wife Juan Carlos I Spanish royal family Queen Sofia Don Juan Carmen Martinez-Bordiu Juan Carlos I wife parents biography royal family Spanish monarchy Juan Carlos I wife parents Queen Sofia King Constantine II Queen Anne-Marie Juan Carlos I wife parents Queen Sofia King Juan Carlos Spanish royal family consort lineage ancestry royal genealogy parents wife Juan Carlos I monarch Spanish royal family Queen Sofia King Constantine II Greek royal family parents wife Juan Carlos I royal family Spanish monarchy wife parents Juan Carlos I Queen Sofía Spanish royal family
QALD2_te-60	Give me a list of all lakes in Denmark. Give me a list of all lakes in Denmark. Give me a list of all lakes in Denmark. Give me a list of all lakes in Denmark. Give me a list of all lakes in Denmark. lakes Denmark water bodies freshwater Danish geographical features natural reservoirs inland waters lakes Denmark water bodies Danish lakes freshwater lakes Denmark geography natural landmarks Denmark maps tourist attractions outdoor recreation Denmark lakes water bodies freshwater geographic features Danish geography natural reserves Denmark maps regional lakes Scandinavian lakes Denmark lakes Danish freshwater bodies Danish waterways lakes in Jutland lakes in Zealand Danish lake map Danish lake names Danish lake sizes Danish lake locations Danish lake depths Danish lake fishing Danish lake recreation Danish lake conservation Danish lake ecology Danish lake history Danish lake myths Danish lake tourism Danish lake information Danish lake guides Danish lake pictures Danish lake videos Denmark lakes water bodies Danish geography scenic lakes Nordic water bodies Denmark natural features lakes in Denmark Danish lakes list of Danish water bodies lakes in Jutland lakes in Zealand Danish freshwater lakes Danish natural lakes Denmark lake guide lakes in the Denmark region Danish lake locations Denmark lakes water bodies natural lakes artificial lakes Danish geography freshwater lakes Danmarks#acuted; geografiske oplysninger søer i Danmark danske søer lakes Denmark water bodies freshwater Danish geography natural reservoirs inland water Danish lakes lake directory lake locations lakes Denmark water bodies Danish geography natural landmarks regional lakes freshwater lakes lake inventory Danish nature tourist spots Denmark lakes Danish water bodies Danish freshwater systems lakes in Scandinavia Danish geography Danish natural landmarks Danish environmental data Danish ecological sites Danish lake names Danish aquatic resources
QALD2_te-63	Give me all Argentine films. Give me all Argentine films. Give me all Argentine films. Give me all Argentine films. Give me all Argentine films. Argentine films movies cinema Argentinean Latin American South American productions releases movie industry filmography cinematic works national cinema film history movie database film archive cinema collection movie list film catalog Argentine films movies cine Argentinean cinema productions movie flicks theater national South American Latin Hispanic Spanish dramas comedies documentaries shorts features animated historical contemporary classic indie independent mainstream box office festival awards nominated winning directors actors actresses producers screenwriters cinematographers musical scores themes genres categories Lists compilations collections databases archives online streaming platforms reviews ratings summaries synopses plots trailers posters Argentine cinema movies films Argentinean Latin American South American filmography movie list film list national cinema cultural productions cinematic works Argentine cinema Argentine movies Argentine films Argentine film industry Argentine filmography Argentine film history Argentine directors Argentine actors Argentine film awards Argentine film festivals Argentine film production Argentine film reviews Argentine film documentaries Argentine film box office Argentine film culture Argentine cinema Argentine movies Argentine filmography Argentine film industry Argentine film history Argentine productions Argentine motion pictures Argentine feature films Argentine documentaries Buenos Aires film scene Argentine independent films Argentine film awards Argentine film directors Argentine film actors Argentine film festivals Argentine cinema Argentine movies Argentine film industry films from Argentina Argentine productions Argentine filmography Argentine movie list Argentine cinema history Argentine film directors Argentine actors Argentine film festivals Argentine film awards Argentine independent films Argentine documentaries Argentine animated films Argentine film releases Argentine film reviews Argentine film genres Argentine filmimpact Argentine film culture Argentine film studies Argentine films movies cinema Argentinean motion pictures national filmography productions movie industry South America Latin Americana cultural arts drama documentary comedy historical contemporary independent studio releases box office streaming festival awards nominations international releases cinematic heritage storytelling Directors actors actresses producers screenwriters cinematographers editors sound designers composers costume designers art directors production designers visual effects animators animation 3D IMAX Argentine films movies cinema South America Argentinean productions national cinema filmography movie list cinematic history Argentina cultural films narratives documentaries feature films Argentine cinema Argentine movies Argentine film industry Argentine filmography Argentine film history Argentine film directors Argentine film actors Argentine film festivals Argentine film reviews Argentine film awards Argentine film production companies Argentine film soundtracks Argentine film trailers Argentine film documentaries Argentine film adaptations Argentine film classics Argentine film new releases Argentine film box office Argentine film streaming Argentine film critics Argentine film culture Argentine film archives Argentine film studies Argentine film influences Argentine film themes Argentine film genres Argentine film censorship Argentine film distribution Argentine film restoration Argentine film education Argentine film technology Argentine Argentine cinema Argentine movies Argentinean films Argentinean cinema Argentine film industry Argentine movies online Argentine films streaming Argentine movie reviews Argentine film festivals Argentine cinema history
QALD2_te-64	Give me all launch pads operated by NASA. Give me all launch pads operated by NASA. Give me all launch pads operated by NASA. Give me all launch pads operated by NASA. Give me all launch pads operated by NASA. NASA launch pads space centers Kennedy Space Center Cape Canaveral launch sites spaceports rocket launch facilities government space agencies United States space program NASA launch pads space centers launch sites rocket launches space missions aerospace government space agencies United States space program NASA launch pads space centers Kennedy Space Center Cape Canaveral Vandenberg Air Force Base Wallops Flight Facility space launch sites American space program aerospace space exploration facilities rocket launch sites spaceport government space agencies United States space missions NASA launch sites space launch facilities NASA spaceports rocket launch complexes NASA launch centers NASA launch pads space centers Kennedy Space Center Cape Canaveral Vandenberg Air Force Base Wallops Flight Facility NASA launch sites space launch complexes NASA space centers rocket launch facilities spaceports operated by NASA NASA launch ranges NASA launch stations NASA space launch bases NASA launch platforms NASA space launch areas NASA launch pads space centers Kennedy Space Center Cape Canaveral launch facilities NASA operations space launches US space program NASA launch pads space centers Kennedy Space Center Cape Canaveral launch complexes launch sites space launch facilities NASA launch operations space launches rocket launch pads NASA launch pads space centers Kennedy Space Center Cape Canaveral launch sites space launch facilities NASA operated launch pads US space program space shuttle launch sites NASA launch pads space centers Kennedy Space Center Cape Canaveral Vandenberg Air Force Base Wallops Flight Facility
QALD2_te-65	Which instruments did John Lennon play? Which instruments did John Lennon play? Which instruments did John Lennon play? Which instruments did John Lennon play? Which instruments did John Lennon play? guitar piano harmonica bass drums violin banjo ukulele tambourine maracas John Lennon instruments played musician Beatles guitar piano harmonica songwriter John Lennon instruments played guitar piano bass harmonica drums music Beatle band songwriter musician guitar piano harmonica bass drums guitar piano harmonica bass drums vocals songwriting Beatles musician instruments John Lennon play music band roles skills performances recordings live studio guitar piano harmonica bass drums vocals songwriting beatles music instruments john lennon played musical skills career band artist musician guitar piano harmonica bass drums percussion vocals sitar ukulele tape loops sound effects John Lennon instruments played guitar piano harmonica bass drums Beatles music artist songwriter rock band British instruments list musical skills John Lennon biography musical instruments famous musicians Lennon's instruments Beatles instruments musical career John Lennon facts music instruments instrumental skills John Lennon music Lennon's musical abilities musical talent John Lennon biography instruments Lennon musical instruments John Lennon's musical instruments Beatles band instruments Lennon's musical career John Lennon's musical legacy Lennon's musical skills John Lennon's musical instruments list Beatles band members instruments Lennon guitar piano harmonica bass drums guitar piano harmonica bass drums
QALD2_te-66	Which ships were called after Benjamin Franklin? Which ships were called after Benjamin Franklin? Which ships were called after Benjamin Franklin? Which ships were called after Benjamin Franklin? Which ships were called after Benjamin Franklin? ships named Benjamin Franklin historical vessels maritime history American ships 18th century ships famous namesakes naval heritage Benjamin Franklin ships named after historical ships naval vessels maritime history American ships 18th century ships 19th century ships Franklin namesake ships ships named Benjamin Franklin historical ships American ships naval history ship namesakes Franklin namesakes maritime history US Navy ships ships named Benjamin Franklin vessels honoring Benjamin Franklin ships dedicated to Benjamin Franklin Franklin namesake ships historical ships Benjamin Franklin naval vessels Benjamin Franklin ship histories Benjamin Franklin maritime Benjamin Franklin vessels American ships Benjamin Franklin famous ships Benjamin Franklin ships Benjamin Franklin named after historical ships American ships naval history sail ships steamships warships cargo ships passenger ships ship names maritime history U.S. Navy ship nomenclature vessel naming conventions ships named Benjamin Franklin historical vessels U.S. Navy maritime history famous ships American ships ship naming conventions Franklin namesakes Benjamin Franklin ships named after historical ships naval vessels maritime history American ships famous person namesakes Benjamin Franklin ships named after historical ships American ships sail ships naval history Franklin namesake vessels maritime history U.S. Navy ships Benjamin Franklin ships namesakes maritime history American ships historical ships named after notable figures Franklin ships Benjamin Franklin ships named after historical figures naval history American ships Franklin namesakes
SemSearch_LS-1	Apollo astronauts who walked on the Moon Apollo astronauts who walked on the Moon Apollo astronauts who walked on the Moon Apollo astronauts who walked on the Moon Apollo astronauts who walked on the Moon Apollo astronauts Moon lunar surface walked missions NASA space exploration Apollo 11 Apollo 12 Apollo 14 Apollo 15 Apollo 16 Apollo 17 Neil Armstrong Buzz Aldrin Pete Conrad Alan Bean Alan Shepard Edgar Mitchell David Scott James Irwin John Young Charles Duke Eugene Cernan Harrison Schmitt Neil Armstrong Buzz Aldrin Pete Conrad Alan Bean Alan Shepard Edgar Mitchell David Scott James Irwin John Young Charles Duke Eugene Cernan Harrison Schmitt Apollo 11 Apollo 12 Apollo 14 Apollo 15 Apollo 16 Apollo 17 Neil Armstrong Buzz Aldrin Pete Conrad Alan Bean Alan Shepard Edgar Mitchell David Scott James Irwin John Young Charles Duke Eugene Cernan Harrison Schmitt Apollo astronauts Moon lunar surface walkers missions space exploration NASA Apollo 11 Apollo 12 Apollo 14 Apollo 15 Apollo 16 Apollo 17 Neil Armstrong Buzz Aldrin Pete Conrad Alan Bean Alan Shepard Edgar Mitchell David Scott James Irwin John Young Charles Duke Eugene Cernan Harrison Schmitt Apollo astronauts Moon lunar surface missions space exploration NASA crew astronauts walked Moon landings historical spaceflight Neil Armstrong Buzz Aldrin Pete Conrad Alan Bean Alan Shepard Edgar Mitchell David Scott James Irwin John Young Charles Duke Eugene Cernan Harrison Schmitt Apollo missions Moon landings lunar surface NASA astronauts space exploration historical space missions Moon walkers Apollo program astronauts on Moon lunar missions lunar moonwalk space mission NASA Apollo program astronauts moon surface exploration space history lunar module
SemSearch_ES-97	PINK PANTHER 2 PINK PANTHER 2 PINK PANTHER 2 PINK PANTHER 2 PINK PANTHER 2 PINK PANTHER MOVIE FILM SEQUEL CARTOON ANIMATION COMEDY HOLMES INSPECTOR ACTION ADVENTURE MURDER MYSTERY JACK LEMMON STEVE MARTIN EUROPE TRAVEL INVESTIGATION HUMOR CLASSIC CARTOON CHARACTER 2009 RELEASE THEATRICAL CINEMA ENTERTAINMENT HUMOROUS WHODUNIT THRILLER LAUGH FUNNY HIL Pink Panther sequel movie film 2009 comedy Clouseau Steve Martin Jean Reno booklet spy adventure international mystery theft artwork Europe laughter entertainment PINK PANTHER MOVIE 2 SEQUEL COMEDY CARTOON FILM Pink Panther sequel comedy Inspector Clouseau Steve Martin action adventure film movie 2009 international caper humor detective Europe theft jewels laughs plot characters reviews watch stream cast director release date box office ratings synopsis Pink Panther sequel movie film 2009 comedy detective action Clouseau Kevin Kline Jean Reno Pink Panther sequel comedy action mystery film movie release date cast plot reviews streaming watch online box office director production soundtrack trailers synopsis characters actors behind the scenes making of Pink Panther Sequel Comedy Detective Paris Steve Martin Jean Reno Gem Heist Movie 2009 Film laughter mystery action international thief PINK PANTHER 2 sequel Steve Martin comedy film movie Pink Panther series Inspector Clouseau Cate Blanchett Kevin Kline release date plot synopsis cast characters reviews box office ratings streaming watch online DVD Blu-ray director Shawn Levy production behind the scenes trivia soundtrack awards nominations international versions subtitles dubbing PINK PANTHER 2 movie film Steve Martin Jeremy Irons comedy sequel Pink Panther series plot characters release date box office reviews ratings streaming watch online DVD Blu-ray synopsis cast director producers soundtrack production behind the scenes trivia awards nominations International thieves painting art theft Paris investigation FBI Scotland Yard humor slapstick chase scenes visuals culture locations settings themes comparisons original Pink Panther Inspector Clouseau Kato Cato 粉红 movie 2009 sequel Inspector Clouseau comedy action Steve Martin Jean Reno sequel plot characters release date box office reviews cast director soundtrack locations filming plot summary trivia awards nominations
SemSearch_LS-2	Arab states of the Persian Gulf Arab states of the Persian Gulf Arab states of the Persian Gulf Arab states of the Persian Gulf Arab states of the Persian Gulf Persian Gulf states Gulf Cooperation Council Middle East Arabian Peninsula Oman United Arab Emirates Saudi Arabia Kuwait Qatar Bahrain Arab Persian Gulf states Middle East GCC countries Arabian Peninsula oil rich nations coastal region geopolitical alliance economic zone maritime borders cultural heritage historical significance Persian Gulf states Gulf Cooperation Council GCC countries Middle East Gulf states Arabian Gulf nations oil-rich Arab states coastal Arab countries eastern Arab countries Southwest Asia Gulf states Arabian Gulf Gulf Cooperation Council GCC countries Middle East coastal states Persian Gulf region Gulf monarchies Arabian Peninsula nations oil-rich Arab states Islamic Gulf states Southwest Asian Gulf states Arab Persian Gulf states Middle East Arabian Sea geopolitics oil gas economy culture history Emirates Qatar Bahrain Kuwait Oman Saudi Arabia coastline trade navigation marine resources OPEC conflict alliance tourism investment development infrastructure education healthcare technology innovation society democracy governance law religion Islam Christianity minorities languages dialects cuisine festivals traditions customs arts literature music sports football cricket racing performance environment sustainability climate Arab Gulf states Gulf Arab states Persian Gulf countries Middle East Gulf states Gulf Cooperation Council states GCC countries Arabian Gulf nations oil-rich Gulf states Persian Gulf region Arab monarchies Gulf Arab Persian Gulf states Middle East GCC OPEC oil commerce geopolitics maritime borders UAE Saudi Arabia Oman Qatar Bahrain Kuwait cultural influence economic trade alliances conflicts history modern developments regional stability international relations diplomacy navigation resources tourism investment infrastructure development projects sustainability environmental challenges population demographics languages religions traditions customs cuisine festivals education healthcare technology innovation sports entertainment media communication social issues governance Arab states Persian Gulf Middle East GCC countries Oman UAE Saudi Arabia Bahrain Kuwait Qatar geopolitics oil natural resources coastal region Arab Peninsula international relations economic partnerships trade history culture Islamic nations energy producers maritime borders strategic location political alliances regional stability development tourism finance investment infrastructure modernization sovereignty tribal traditions monarchy leadership governance laws education healthcare technology environment sustainability climate change social Arab Persian Gulf Middle East GCC countries oil OPEC UAE Saudi Qatar Bahrain Oman Kuwait geopolitics economy culture history tourism investment trade energy resources politics international relations diplomacy conflict peace development infrastructure education healthcare society environment sustainability climate change technology innovation security military alliances partnerships treaties agreements disputes agreements forums summits conferences organizations councils assemblies parliaments legislatures governments leadership monarchies Arabian Gulf Middle East Gulf Cooperation Council GCC states oil-rich states Arabian Peninsula international relations economic partnerships cultural exchanges maritime boundaries geopolitical significance
SemSearch_ES-96	New England Coffee New England Coffee New England Coffee New England Coffee New England Coffee New England coffee beans roast specialty coffee shops café coffee blends coffee culture New England cuisine New England coffee beans roast blends specialty coffee shops Massachusetts Vermont Connecticut cafes artisan organic fair trade New England coffee beans roast specialty gourmet organic fair trade blends cafes tea beverages regional artisan handcrafted espresso brew varieties flavors sustainability local shops online retail wholesale history culture tourism recipes brewing methods equipment accessories tours events community reviews ratings awards certifications ingredients processing packaging shipping delivery subscriptions gifts deals promotions discounts coupons loyalty rewards satisfaction experience feedback testimonials social media blog newsletter education workshops training New England coffee shops New England coffee beans New England coffee roasters New England coffee culture New England coffee recipes New England coffee history New England coffee brands New England coffee tours New England coffee cafes New England coffee brewing tips New England Coffee Specialty Brew Roast Organic Fair Trade Bean Espresso Blend Cold Brew Decaf Flavored Gourmet Arabica Robusta Coffee Shop Cafe Tea Hot Beverages Breakfast Dessert Snacks Catering Wholesale Online Store Gifts Subscription Tasting Brew Methods Sustainability Farm Roastery History Culture Reviews Ratings Nutrition Health Benefits New England coffee beans New England coffee roasters New England coffee shops New England coffee blends New England coffee history New England coffee culture New England coffee recipes New England coffee delivery New England coffee reviews New England coffee varieties New England coffee roasted beans specialty coffee coffee shops coffee culture regional coffee coffee blends coffee brewing coffee history New England coffee roasters specialty beans espresso organic fair trade blends single origin tea cafes Massachusetts Vermont Maine New Hampshire Rhode Island Connecticut gourmet artisan cold brew iced coffee french press brewing methods coffee culture history tours gift sets subscriptions online store wholesale sustainability environmental impact community events workshops brewing equipment accessories coffee shop breakfast brunch lunch baked goods pastries sandwiches dessert catering corporate holiday seasonal specials flavors light roast medium roast New England Coffee specialty coffee artisan coffee gourmet coffee organic coffee fair trade coffee coffee beans coffee shop roasted coffee New England cuisine New England breakfast coffee culture coffee drinks coffee brewing coffee blends coffee history coffee tasting coffee roasted in New England New England coffee brands New England coffee companies New England coffee shops New England coffee beans New England coffee roasters New England coffee history New England coffee culture New England coffee brands New England coffee recipes New England coffee events New England coffee tours New England coffee reviews
