test-economy-beplcpdffe-con03a	Only regulation can mitigate harms  It is where the sites operate, not where they are set up that matters for regulation. It is in gambling sites interest to run a trustworthy, responsible business. Whatever they are looking for online, internet users choose trusted brands that have been around for a while. If a gambling site acts badly, for example by changing its odds unfairly, word will soon get around and no one will want to use it. Regulation will mean that sites will have to verify the age of their users and prevent problem gamblers from accessing their site. When there is regulation consumers will go to the sites that are verified by their government and are providing a legal, safe service [13]. regulation, harms, gambling sites, site operation, trustworthy, responsible business, online safety, trusted brands, reputation, unfair odds, word of mouth, verification, age verification, problem gamblers, legal services, safe gambling, government regulation regulation, gambling, online gambling, trusted brands, responsible gambling, verification, age verification, consumer protection, legal gambling, safe gambling, site reputation, trustworthiness, problem gamblers, government regulation regulation, gambling, online gambling, trust, responsible gambling, trustworthiness, site reputation, consumer protection, age verification, problem gambling, legal gambling, safe gambling, regulatory oversight, trust brands, unethical practices regulation, harm mitigation, online gambling, trustworthy businesses, responsible gambling, trusted brands, unfair odds, reputation, user verification, age verification, problem gamblers, legal services, safe gambling, government regulation regulation, harms, site operation, trustworthiness, responsible gambling, online safety, reputation, unfair practices, age verification, problem gambling, licensed sites, government oversight, legal gambling, consumer protection
test-science-sghwbdgmo-pro01a	Genetically modified food is too new and little researched to be allowed for public use.  There are two problems associated with scientifically testing the impact of genetically modifying food. The first is that 'Peer review' (the checking of scientific test results by fellow scientists) is often made impossible by the unwillingness of biotechnology companies to give up their results for review. [1]  Furthermore, government agencies are often unwilling to stop GM foodstuffs reaching the shelf because of the clout that the companies have with their government. So in regards to research, there have not yet been unbiased findings showing that GMO crops are safe.  It is true, that in the US, there have been no adverse consequences from over 500 field releases in the United States. U.S. Department of Agriculture (USDA) evaluated in 1993 data on genetically modified organisms regarding safety claims. The Union of Concerned Scientists (UCS) believes that the USDA evaluation was too small scale, to actually asses the risks. Also many reports also failed to mention or even measure any environmental risks connected with GM food commercialisation. [2]  Also, there are a number of dangers associated with the food itself, even without scientific evaluations. For example, the addition of nut proteins to soybeans caused those with nut allergies to go into shock upon eating the soybeans. Although this was detected in testing, sooner or later a transferred gene will cause risk to human health because the scientists did not conceive it could be a problem. [3] This will become a greater problem as more modifications are introduced. There are also possible dangers associated with the scientific technique itself by which the DNA is modified, an example is the spread of antibiotic resistance.  [1] Pusztai A., Genetically modified foods: Are they a risk to Human/Animal Health ?, published June 2001,  , accessed 09/02/2011  [2] Shah A., Is GE food safe ?, Global Issues,  , accessed 09/02/2011  [3] European Federation of Biotechnology, Allergies from GM food, published September 2000,  , accessed 09/02/2011 genetically modified food, safety, research, peer review, biotechnology companies, government regulation, unbiased findings, environmental risks, GM crops, USDA, Union of Concerned Scientists, testing, allergenicity, nut proteins, health impacts, gene transfer, antibiotic resistance, scientific evaluation, potential hazards Genetically modified food, GMOs, safety, research, peer review, biotech companies, government regulation, unbiased studies, environmental risks, USDA evaluation, Union of Concerned Scientists, allergenicity, nut allergies, gene transfer, antibiotic resistance, health risks, food safety, scientific testing, regulatory challenges genetically modified food, GMOs, biotech, safety concerns, peer review, government regulation, research bias, environmental risks, allergenicity, nut proteins, gene transfer, antibiotic resistance, public health, regulatory agencies, USDA, UCS, testing, genetic modification techniques genetically modified food, GMOs, safety, research, peer review, biotech companies, government regulation, unbiased testing, environmental risks, health risks, allergenicity, gene transfer, antibiotic resistance, GMO safety assessment, USDA, UCS, risk evaluation genetically modified food, GMOs, safety, research, peer review, biotechnology companies, government regulation, unbiased testing, environmental risks, health risks, allergenicity, gene transfer, antibiotic resistance, USDA, Union of Concerned Scientists, European Federation of Biotechnology
test-politics-oeplhbuwhmi-pro02a	Britain will have greater ability to respond quickly  Whatever the EU is we can all agree it is not the fastest and most responsive of institutions. As a result of needing the input of 28 countries EU external policy is slow and faltering. Leaving will enable the UK greater freedom to create its own policies and to reframe them in response to changing circumstances and challenges. The UK will no longer need to take into consideration any other country’s views. Britain, response, EU, institutions, speed, responsiveness, external policy, multilateral cooperation, sovereignty, independence, policy flexibility, national interests, Brexit, UK autonomy, decision-making, global influence Britain, response, EU, institutions, speed, responsiveness, external policy, multilateral, international relations, sovereignty, independence, decision-making, flexibility, national policy, global influence Britain, responsiveness, EU, external policy, speed, decision-making, independence, national sovereignty, autonomy, policy flexibility, Brexit, international relations, multilateralism, global influence Britain, respond quickly, EU, responsiveness, institutions, 28 countries, external policy, slow, faltering, leaving, UK, freedom, create policies, reframe, changing circumstances, challenges, independent decision-making Britain, EU, response speed, institutional efficiency, external policy, policy independence, sovereignty, Brexit, national sovereignty, UK policies, institutional responsiveness, multilateralism, foreign policy, international relations, global influence, decision-making agility
test-science-wsihwclscaaw-pro01a	Cyber attacks are no different from traditional attacks  The world has developed along with the new digital medium. Lots of crucial business and government services have moved online. While the military modernised in relation to digital developments, a definition of an act of war has not caught up with it yet. It is now being suggested that the digital domain is the new realm of warfare for the 21st century. States have already been using cyber attacks in hostilities and as acts of aggression against each other. For instance, USA and Israel have released a virus Stuxnet that sabotaged parts of Iran's nuclear programme in 2010, followed by retaliatory cyber attacks by Iran on USA [7]. In the 1998 war over Kosovo the USA successfully hacked Serbia's air defence systems, which left Serbia vulnerable to air attacks [8] [9]. Cyber attacks are thus attacks that can be perpetrated by states against other states in an effort to weaken the other state, the same way armed attacks are used. Given these realities large scale cyber attacks should be considered acts of war. cyber attacks, traditional attacks, digital medium, online services, modernized military, act of war, digital warfare, cyber hostilities, state-sponsored cyber attacks, virus, Stuxnet, Iran nuclear program, retaliation, Kosovo war, hacking, air defense systems, military vulnerabilities, cyber warfare definition, international security cyber attacks, traditional attacks, digital medium, online services, military modernization, act of war, digital domain, 21st-century warfare, state cyber attacks, geopolitical conflict, Stuxnet, Iran nuclear program, cyber retaliation, Kosovo war, Serbia air defense, cyber warfare, acts of aggression, state sovereignty, cyber security, conflict escalation cyber attacks, traditional attacks, digital medium, online services, digital warfare, cyber acts of war, state-sponsored cyber attacks, cyber conflict, cyber espionage, Stuxnet, Iran nuclear program, cyber retaliation, Kosovo war, hacking, cyber warfare definition, cyber defense, cyber security, cyber threats, state sovereignty, cyber diplomacy cyber attacks, traditional attacks, digital medium, online services, cyber warfare, act of war, digital domain, 21st century warfare, state-sponsored cyber attacks, cyber hostility, Stuxnet, Iran nuclear program, Iran cyber retaliation, Kosovo war, USA hacking Serbia, cyber sabotage, state cybersecurity, cyber conflict, cyber escalation cyber attacks, traditional warfare, digital medium, online services, digital domain, acts of war, cyber warfare, state-sponsored cyber attacks, cyber security, Stuxnet, Iran nuclear program, cyber retaliation, Kosovo war, cyber sabotage, state conflict, cyber defense, 21st-century warfare
test-education-udfakusma-con01a	Universities deserve to profit from their work  Universities are providing a service just like almost any other business. They provide a service in terms of educating students who are enrolled with them and secondly they conduct research on a wide range of subjects. In both of these cases the university deserves to make a profit out of their work.  When acting as an educator universities are in an educational free market, this is the case even when the cost is provided by the state. All universities are aiming to attract as many students as possible and earn as much as possible from fees. If the university is successful it will be able to charge more as it will attract students from further afield.  While Universities may make a profit on research or even teaching this profit is for the benefit of society as a whole as the profits are usually simply reinvested in the University’s education and infrastructure. [1]  [1] Anon. “What does the money get spent on?” The University of Sheffield, 2013. universities, profit, education, research, service, business, free market, student enrollment, revenue, fees, infrastructure, societal benefits, reinvestment universities, profit, education, research, service, business, funding, free market, student enrollment, fees, reinvestment, infrastructure, societal benefit universities, profit, education, research, service, business, tuition, fees, free market, students, revenue, reinvestment, infrastructure, societal benefits universities, profit, education, research, service, free market, students, fees, income, reinvestment, infrastructure, societal benefit, funding, higher education universities, profit, education, research, services, free market, student fees, reinvestment, infrastructure, societal benefit
test-international-appghblsba-pro04a	South Africa will gain influence, stability and a better image on the international stage  Bringing South Africa and Lesotho will benefit SA on the global stage. The move would be one to provide aid to a smaller state and provide stability. The dire conditions for the Basotho people are acknowledged by the UN and the Africa Union. Firstly, SA, by the annexation of Lesotho, will prove good intentions in creating a sustainable Sub-Saharan Africa. This will ultimately create a better image and a greater influence in the region if they choose to respond positively to the People’s Charter Movement in Lesotho [1] , a social structure pleading for annexation. The movement, driven by trade unions, has collected 30,000 signatures in favor of their goal and is rising in popularity. Secondly the annexation will provide a boost for the South African Development Community and South African Customs Union by demonstrating the willingness of South Africa to integrate with poorer neighbours and take on some of the responsibility for them.  [1] Smith, 2010, South Africa, Lesotho, international influence, stability, global image, aid, sovereignty, annexation, Sub-Saharan Africa, regional influence, People’s Charter Movement, trade unions, social movement, support, UN, African Union, development, regional integration, South African Development Community, Customs Union, neighboring countries, responsibility, regional stability South Africa, Lesotho, influence, stability, international stage, aid, regional integration, Sub-Saharan Africa, image, annexation, People’s Charter Movement, trade unions, social movement, signatures, South African Development Community, Customs Union, regional influence, aid to small states, stability, Africa Union, UN, social movement, annexation benefits South Africa, Lesotho, influence, stability, international relations, Aid, regional integration, Sub-Saharan Africa, image, influence, annexation, People’s Charter Movement, trade unions, support, South African Development Community, Customs Union, regional responsibility, marginalized communities, Africa Union, UN, social movement, sovereignty, neighboring countries, economic development South Africa, Lesotho, influence, stability, international image, global stage, aid, sovereignty, annexation, regional integration, Sub-Saharan Africa, People’s Charter Movement, trade unions, social movement, signatures, South African Development Community, SADC, Customs Union, regional responsibility, neighboring countries, geopolitical strategy South Africa, Lesotho, influence, stability, international stage, annexation, aid, regional influence, Africa, Sub-Saharan Africa, image, People’s Charter Movement, trade unions, social movement, signatures, integration, South African Development Community, Customs Union, regional stability, foreign policy, international relations, development, neighboring countries
test-health-hgwhwbjfs-pro02a	Schools are the best place to create lasting lifestyle changes.  Schools are playing an increasingly formative role, in the sense that they’re being tasked with not only knowledge transfer, but also the creation of behaviors and placing emphasis on teaching students how to apply their knowledge. [1]  Given this expanded mandate, the schools are not only obliged to therefore offer choices that would go hand in hand with healthier behavior, but also the perfect pressure point for lawmakers to go about introducing healthier lifestyles.  The simple reason is that our kids are increasingly looking not to their parents, but schools and the environments they provide, for advice on how to live their lives. They are also the traditional environments for youth to continuously invent and reinvent themselves and therefore hold immense potential for behavior modification.  [1] Fitzgerald, E., 'Some insights on new role of schools', New York Times, 21 January 2011,  , accessed 9/11/2011 schools, lifestyle changes, behavior modification, health education, youth development, behavior influence, school environment, health promotion, policymaking, adolescent behavior, educational role, lifestyle habits, behavioral interventions, school-based programs schools, lifestyle changes, behavior modification, health education, youth behavior, schools' role, healthy lifestyles, behavior change, education environment, youth development, lawmaker influence, health promotion, lifelong habits, student behavior, environment influence schools, lifestyle changes, behavior modification, education, health promotion, youth influence, behavior change, school environment, health education, policy, lawmaker influence, youth development, applied knowledge, healthy behaviors, social environment schools, lifestyle changes, behavior modification, education, health, youth, environment, policy, lawmaking, student development, lifelong habits, health education, behavior influence, societal role, youth empowerment schools, lifestyle changes, behavior modification, youth, healthy habits, education, environment, lawmaking, health promotion, student behavior, social influence, youth development, school environment, health education, behavior change, school role
test-education-tuhwastua-con01a	It is the only single standard that everyone ends up taking  All measures applied during University admissions processes are arbitrary to one extent or another. Grades depend on the whims on individual instructors, curriculum choices, and school quality. Every single one of the flaws the proposition applies to the SATs or other standardized tests may well be true, but the fact is that they are true for everyone who takes them. The SATs are the only part of the application to a university that every single applicant will likely have been taken, and therefore the only one where all applicants can be objectively compared. standardized tests, university admissions, SAT, meritocracy, evaluation fairness, academic measurement, college application, test validity, applicant comparison, education metrics standardization, university admissions, standardized tests, SATs, objective comparison, grades, arbitrary measures, curriculum, instructor influence, school quality, fairness, evaluation metrics standardized tests, university admissions, SAT, standardized testing, grades, objectivity, fairness, comparison, measures, curriculum, instructor influence, school quality, fairness in admissions standardized tests, university admissions, SAT, standardized testing, grading reliability, applicant comparison, curriculum variability, instructor influence, school quality, fairness in admissions, objective assessment, admissions process, test validity standardized tests, SATs, university admissions, fair comparison, application process, grading fairness, curriculum variability, instructor influence, standardized testing benefits, objective assessment, applicant evaluation
test-politics-grcrgshwbr-pro01a	Many symbols are seen as a symbol of oppression on women.  Religious symbols are seen to, in some cases, increase the equality divide between genders. As an example, the Muslim Hijab is considered by some as a very powerful symbol for the oppression of women, particularly in countries such as Saudi Arabia or Afghanistan where it is compulsory. Therefore, when it is worn in Western countries that encourage democracy and equality, the wearing of the Hijab is seen as almost counter-productive to the goals of democratic society. For this reason Belgium has recently banned the wearing of the full Muslim veil, much like France in 2010.1 Often Muslim dress rules for women are seen as more severe than those for men. Inequality between men and women is a form of discrimination and liberal societies should fight all forms of discrimination.  1 ' Belgian ban on full veils comes into force', BBC News Europe, 23rd July 2011, accessed on 23rd July 2011 symbols, oppression, women, religious symbols, gender equality, Hijab, Muslim veil, oppression, countries, Saudi Arabia, Afghanistan, Western countries, democracy, equality, ban, full veil, France, dress codes, gender discrimination, liberal societies symbols, oppression, women, religious symbols, gender equality, Muslim Hijab, oppression, Saudi Arabia, Afghanistan, compulsory veil, Western countries, democracy, equality, cultural clash, bans, France, Belgium, discrimination, liberal societies, gender norms, secularism symbols, oppression, women, religious symbols, gender equality, Muslim Hijab, cultural symbols, women's rights, gender discrimination, liberal societies, Veil ban, religious dress code, societal norms, cultural integration, women's autonomy, gender debate, multiculturalism, religious freedom, secularism symbols, oppression, women, religious symbols, gender inequality, Muslim Hijab, oppression, countries, Saudi Arabia, Afghanistan, compulsory dress, Western countries, democracy, equality, Hijab ban, Belgium, France, full Muslim veil, Muslim dress rules, gender discrimination, liberal societies symbols, oppression, women, religious symbols, gender equality, Muslim Hijab, oppression, countries, Saudi Arabia, Afghanistan, Western countries, democracy, equality, full Muslim veil, ban, France, Muslim dress rules, discrimination, liberal societies
test-international-aahwstdrtfm-pro01a	PRC is clearly the China that matters  The Chinese civil war is over, and it is clear that it is the People’s Republic that has won. The 1992 consensus (though the term was coined later) between Taiwan and the PRC is that there is “one China, Different Interpretations” about who controls that China. [1] If there is only one China then it is clear which of the two China’s that one is. The PRC is 266 times larger than RoC, has 58 times the population, and its economy is 13.7 times bigger (by purchasing power parity). [2] States should be recognising the PRC as the “one China”.  [1] Kan, Shirley A., ‘China/Taiwan: Evolution of the “One China” Policy – Key Statements from Washington, Beijing, and Taipei’, Congressional Research Service, 26 August 2013,  , p.47  [2] All figures from The World Factbook, China and Taiwan pages  , PRC, China, Chinese civil war, People’s Republic, Taiwan, 1992 consensus, one China, China control, Taiwan recognition, PRC size, population, economy, purchasing power parity, international recognition, China policy, cross-strait relations, sovereignty, diplomatic recognition PRC, China, Chinese civil war, People's Republic of China, Taiwan, 1992 consensus, one China, cross-strait relations, sovereignty, Taiwan independence, China-Taiwan dispute, PRC population, Taiwan population, China economy, Taiwan economy, international recognition, One China policy, China’s size, PRC vs ROC, geopolitics Asia PRC, China, Taiwan, ROC, one China, 1992 consensus, Chinese civil war, People's Republic, Republic of China, sovereignty, international recognition, cross-strait relations, China policy, demographic comparison, economic size, population, purchasing power parity, recognition, diplomatic relations, China's control PRC, China, Taiwan, People's Republic, civil war, one China, 1992 consensus, different interpretations, sovereignty, size comparison, population, economy, recognition, political status, cross-strait relations, international diplomacy PRC, China, Chinese civil war, People's Republic of China, Taiwan, 1992 consensus, one China, interpretations, sovereignty, comparison, population, economy, size, recognition, Taiwan Strait, cross-strait relations, geopolitical, China policy, international relations, status quo, Taiwan independence, China-Taiwan relations, economic disparity
