QALD2_te-67	Who are the parents of the wife of Juan Carlos I? Who are the parents of the wife of Juan Carlos I? Who are the parents of the wife of Juan Carlos I? Who are the parents of the wife of Juan Carlos I? Who are the parents of the wife of Juan Carlos I? Juan Carlos I spouse Spanish royal family Queen Sofía parents historical Spanish monarchy parents wife Juan Carlos I Spanish monarchy family history royalty spouse Juan_Carlos_I King_of_Spain Queen_Sofia consorts parents royal_families Hispania Madrid Benito_Fernández Irene_Fernández parents wife Juan Carlos I Spanish monarchy royal family consort Spanish history parents wife Juan Carlos I Spanish monarchy royal family Consort Spanish history Juan Carlos I spouse Spanish royal family Spanish monarchy history queen consorts Spain King Felipe VI Queen Sofía royal spouse Spanish monarchy parents wife Juan Carlos I Spanish monarchy hispanic royalty Queen Sofía King Juan Carlos Spanish monarchy royal family consorts parents wife Juan Carlos I Spanish monarchy historical figures royal family
QALD2_te-60	Give me a list of all lakes in Denmark. Give me a list of all lakes in Denmark. Give me a list of all lakes in Denmark. Give me a list of all lakes in Denmark. Give me a list of all lakes in Denmark. lakes Denmark geographic locations water bodies Danish lakes region size depth lakes Denmark 丹麦 water bodies Denmark map geography of Denmark lakes Denmark geographical bodies water Danish locations reservoirs ponds waterbodies lakes in Denmark map Denmark lake locations Danish lakes list of Danish lakes Denmark water bodies Danish lake areas lakes near Denmark Denmark lake sizes lakes Denmark geography water bodies hydrographic sites natural features Danish lakes largest lakes in Denmark lakes near Copenhagen Lake Esrum lake activities Denmark lakes Denmark geographic bodies water Danish freshwater reservoirs hydrographic lakes in Denmark Danish lakes Denmark lake map lake locations in Denmark Denmark water bodies lakes Denmark geographical features water bodies Danish lakes lake names Denmark geography lakes Denmark Danish lakes lake names Denmark water bodies Denmark Danish geography Danish nature Danish geography lakes Denmark lakes list
QALD2_te-63	Give me all Argentine films. Give me all Argentine films. Give me all Argentine films. Give me all Argentine films. Give me all Argentine films. Argentine movies Argentine cinema Argentine film industry Argentine filmography Argentine cinema Argentine movies Argentine film industry Argentine filmography Argentine directors Argentine actors Argentine film awards Argentine independent films Argentine documentaries Argentine filmmaking Argentine cinema Argentine movies Argentine film industry Argentine filmmakers Argentine film history Argentine cinema Argentine movies Argentine film industry Argentine filmography Argentine movie history Argentine film festivals Buenos Aires films Latin American films Spanish language films film recommendations Argentina Argentine cinema Argentine movies Buenos Aires films Latin American cinema filmography Argentina Argentine film industry Argentine cinema Argentine movies Buenos Aires films Argentine film industry Argentine movie list Argentine cinema Argentine movies Buenos Aires films South American cinema Spanish language films Argentine cinema Argentine movies Argentine film industry Argentine filmography Argentine filmmakers Argentine film festivals Buenos Aires films Argentine cinema Argentine movies Argentine film industry Argentine film festival Argentine director Argentine actor Argentine screenplay Argentine cinematography Argentine film awards Argentine film history Argentine cinema Argentine movies Argentine film industry Buenos Aires films South American cinema
QALD2_te-64	Give me all launch pads operated by NASA. Give me all launch pads operated by NASA. Give me all launch pads operated by NASA. Give me all launch pads operated by NASA. Give me all launch pads operated by NASA. NASA space centers sites facilities rocket locations launches Kennedy Shuttle SpaceX NASA launch pads SpaceX launch sites Kennedy Space Center Cape Canaveral NASA facilities rocket launch locations NASA space centers rocket launch sites Kennedy Space Center Cape Canaveral SpaceX commercial launch pads NASA launch sites SpaceX vs NASA pads historical NASA launch pads NASA rocket launch facilities future NASA launch complexes NASA launch pad locations active NASA launch sites retired NASA launch pads NASA launch technology NASA launch site map NASA space launches facilities sites Kennedy Cape Canaveral Vandenberg Saturn rockets history current locations NASA launch sites NASA space centers NASA rocket launches NASA mission launch locations NASA aerospace facilities NASA space launches facilities sites Kennedy Space Center Vandenberg Space Launch Complex rocket infrastructure NASA launch pads Kennedy Space Center Vandenberg Space Launch Complex SpaceX cooperation historic launch sites NASA rocket launches commercial spaceflight facilities NASA space exploration facilities sites locations rocket sites Kennedy Space Center Cape Canaveral Vandenberg Air Force Base NASA launch pads Kennedy Space Center Cape Canaveral Space Launch Complex historic launch sites rocket launch facilities
QALD2_te-65	Which instruments did John Lennon play? Which instruments did John Lennon play? Which instruments did John Lennon play? Which instruments did John Lennon play? Which instruments did John Lennon play? John Lennon instruments Beatles instruments music instruments Lennon guitar Lennon bass Lennon piano Lennon John Lennon instruments Beatles instruments guitar John Lennon bass guitar John Lennon piano John Lennon John Lennon instruments Beatles instruments music genres John Lennon played John Lennon musical instruments Lennon's instrument list Beatles instruments Lennon playing guitar Lennon piano use John Lennon instruments Beatles music genres Beatles instruments guitar styles Lennon-McCartney electric guitar bass guitar piano songwriting instruments John Lennon guitar John Lennon piano John Lennon music instruments Beatles instruments Lennon McCartney instruments John Lennon instruments Beatles instruments guitar player John Lennon bass guitar piano John Lennon instruments Beatles guitar Lennon piano Plastic Ono Band drums John Lennon instruments Beatles instruments guitar styles John Lennon bass guitar John Lennon piano John Lennon John_Lennon_instruments Beatles_instruments Lennon_McCartney_instruments music_instruments_rock list_of_instruments
QALD2_te-66	Which ships were called after Benjamin Franklin? Which ships were called after Benjamin Franklin? Which ships were called after Benjamin Franklin? Which ships were called after Benjamin Franklin? Which ships were called after Benjamin Franklin? Benjamin Franklin ships historical Benjamin Franklin vessels Franklin-themed ships ships named after Benjamin Franklin U.S. Navy Franklin ships Benjamin Franklin ships historical Benjamin Franklin vessels Benjamin Franklin naval ships Franklin-themed ships Benjamin Franklin ships American Revolutionary War ships United States Navy Benjamin Franklin USS Benjamin Franklin Franklin ships history Benjamin Franklin naval vessels ships named after Benjamin Franklin Benjamin Franklin themed boats historical ships Benjamin Franklin Benjamin Franklin ship fleet Benjamin Franklin ships American Revolutionary War ships US Navy ships historic ship names Pennsylvania sloop-of-war Benjamin Franklin ships ships named after Benjamin Franklin historical ships Benjamin Franklin U.S. Navy Benjamin Franklin ships Benjamin Franklin submarine Benjamin Franklin sailing ships famous ships named Benjamin Franklin Benjamin Franklin ships historical ships named after Benjamin Franklin American Revolutionary War ships scientific voyages Benjamin Franklin ship namesakes USA Benjamin Franklin ships historical ships named Franklin U.S. Navy Franklin Pennsylvania-class cruiser Benjamin Franklin ships American Revolution naval vessels Franklin-class ships United States Navy Franklin British Royal Navy Benjamin Franklin Benjamin Franklin ships historical Benjamin Franklin vessels ships named after famous Americans colonial era ships American Revolution naval ships
SemSearch_LS-1	Apollo astronauts who walked on the Moon Apollo astronauts who walked on the Moon Apollo astronauts who walked on the Moon Apollo astronauts who walked on the Moon Apollo astronauts who walked on the Moon Apollo program lunar landing Moon exploration space history NASA astronauts Apollo program lunar landing space exploration Moon landing 宇航员 登月 航天员 Apollo program lunar module extravehicular activity Moon landing space suit lunar rover lunar surface lunar samples NASA astronautics Apollo program lunar landing space exploration NASA astronauts Moon missions moonwalkers lunar surface extravehicular activity Apollo 11 Apollo 12 Apollo 14 Apollo 15 Apollo 16 Apollo 17 Apollo program lunar module extravehicular activity Moonwalk NASA Apollo program lunar missions Moon landing space exploration NASA astronauts Apollo program lunar landing Moonwalk space exploration NASA astronauts Apollo program lunar landing moonwalk NASA astronauts space history extravehicular activity Apollo program lunar missions moon landing space exploration astronauts biographies Apollo program lunar landing NASA astronauts Moonwalk space exploration 1960s space missions
SemSearch_ES-97	PINK PANTHER 2 PINK PANTHER 2 PINK PANTHER 2 PINK PANTHER 2 PINK PANTHER 2 PINK PANTHER MOTION P picture comedy detective steve martin animated pink panther 2 movie film soundtrack animation comedy heist characters soundtrack rencontrenterme pink panther 2 movie soundtrack trailer cast plot synopsis comedy animation adventure pink panther 2 release date pink panther 2 trailer pink panther 2 plot pink panther 2 cast pink panther 2 soundtrack pink panther 2 reviews pink panther 2 movie pink panther 2 characters pink panther 2 streaming pink panther 2 download PINK PANTHER MOVIE TRAILER ACTORS REVIEW SYNOPSIS RELEASE DATE THEME SONG COMEDY HUMOR CAT pink panther movie pink panther soundtrack pink panther trailer pink panther 2023 pink panther theme song pink panther movie soundtrack comedy detective animated sequel pink panther 2 movie trailer soundtrack characters plot review comedy animation release synopsis pink penguin movie 2023 animation heist jazz soundtrack comedy detective PINK PANTHER MOVIE PINK PANTHER 2 RELEASE DATE PINK PANTHER 2 CAST PINK PANTHER 2 TRAILER PINK PANTHER 2 REVIEW
SemSearch_LS-2	Arab states of the Persian Gulf Arab states of the Persian Gulf Arab states of the Persian Gulf Arab states of the Persian Gulf Arab states of the Persian Gulf Persian_Gulf_countries Gulf_coalition Arabian_Peninsula Middle_East_states Qatar United_Arab_Emirates Bahrain Saudi_Arabia Oman Kuwait Persian Gulf countries Gulf Cooperation Council Arabian Peninsula Middle East oil-producing nations UAE Saudi Arabia Qatar Bahrain Kuwait Oman Gulf Cooperation Council Arabian Peninsula Middle East Qatar Saudi Arabia United Arab Emirates Bahrain Oman Kuwait Yemen oil production cultural heritage Islamic architecture Persian Gulf countries Gulf Cooperation Council members Arab states in Persian Gulf Persian Gulf nations Gulf states Arab countries in Persian Gulf Arabian Peninsula Gulf Cooperation Council Persian Gulf countries Qatar Bahrain Saudi Arabia United Arab Emirates Oman Kuwait Middle East Islamic countries oil-producing nations Arabian Gulf Strait of Hormuz Persian Gulf countries Gulf Cooperation Council Arabian Peninsula nations Middle East oil states Qatar Saudi Arabia United Arab Emirates Bahrain Oman Kuwait Persian_Gulf_countries Gulf_coalition Arabian_Peninsula Oman Qatar Bahrain United_Arab_Emirates Saudi_Arabia Kuwait Yemen Gulf_cooperation Council Persian_Gulf_history Gulf Cooperation Council Arabian Peninsula Middle East oil-rich countries Qatar Bahrain Kuwait Saudi Arabia United Arab Emirates Oman cultural heritage economic partnerships strategic location maritime boundaries Persian_Gulf_countries Gulf_coalition Arabian_Peninsula oil_rich_states GCC_member_states Persian Gulf countries Gulf Cooperation Council Arabian Peninsula Oman Qatar Bahrain United Arab Emirates Kuwait Saudi Arabia Yemen Persian Gulf history Persian Gulf economy Persian Gulf culture Persian Gulf geography
SemSearch_ES-96	New England Coffee New England Coffee New England Coffee New England Coffee New England Coffee coffee shops new england brewing methods roasted coffee local coffeehouses NewEnglandCafes CoffeeShopsBoston PortlandCoffee HarvardSquareCoffee NewEnglandRoast New England coffee shops roast blend beans local artisan specialties culture tourism agriculture climate harvest seasonal New England coffee shops new England roast New England coffee beans new england coffee culture New England coffee shops roasted coffee espresso bean suppliers local cafes coffee culture New Hampshire Maine Massachusetts Rhode Island Vermont Connecticut organic coffee fair trade NewEnglandBrews NewEnglandRoasts NewEnglandCoffeeBeans NewEnglandCoffeeShops NewEnglandCoffeeTours New England coffee shops roasted beans local coffee coffee culture specialty drinks coffee beans brewing methods coffee houses caffeine New England coffee shops new England roast new England coffee beans new England café New England coffee shops roast beans local brewing culture tours events flavors history NewEnglandCoffeeBeans NewEnglandCoffeeRoasters NewEnglandCoffeeShops OrganicNewEnglandCoffee FairTradeNewEnglandCoffee
SemSearch_LS-3	astronauts who landed on the Moon astronauts who landed on the Moon astronauts who landed on the Moon astronauts who landed on the Moon astronauts who landed on the Moon space explorers lunar landing crew moonwalkers Apollo astronauts first moon landing participants astronaut Moon landing Apollo astronauts lunar mission moonwalk space exploration history moon landing Apollo astronauts lunar mission space exploration history astronaut moon landing apollo astronauts moonwalkers first person on moon astronaut moon mission Apollo program lunar module Neil Armstrong moonwalk space missions lunar surface 航天员 月球着陆 Moon landing astronauts Apollo astronauts first Moon landing Moon walkers lunar mission moon landings Apollo astronauts lunar missions space exploration history astronauts Moon landing lunar astronauts Apollo program space exploration moonwalkers moon landings Apollo astronauts lunar mission space exploration history first moon landing astronauts Moon landing lunar exploration Apollo program space missions Moon walkers
SemSearch_LS-4	Axis powers of World War II Axis powers of World War II Axis powers of World War II Axis powers of World War II Axis powers of World War II Allied forces Nazi Germany Fascist Italy Imperial Japan WWII alliances Axis countries Nazi Germany Fascist Italy Imperial Japan Allied powers WWII alliances Axis history Nazi Germany Fascist Italy Imperial Japan Allies Cold War Soviet Union Eastern Front Pacific Theater Nazi Germany Fascist Italy Imperial Japan Allied powers WWII alliances Axis countries World War 2 antagonists Nazi Germany Fascist Italy Imperial Japan Allies Cold War Soviet Union Axis alliance World War II alliances World War II alliances Axis countries WWII Nazi Germany WWII Fascist Italy WWII Imperial Japan WWII WWII alliance powers Nazi Germany Italy Japan Allies conflict history war factions WWII alliances Axis powers World War II alliances Nazi Germany Fascist Italy Imperial Japan Allies conflict history WWII nations Axis powers World War II Allies Hitler Germany Italy Japan Soviet Union Eastern Front Pacific Theater Nazi Germany Fascist Italy Imperial Japan alliances conflicts historical figures
SemSearch_ES-98	University of Texas at Austin University of Texas at Austin University of Texas at Austin University of Texas at Austin University of Texas at Austin University Texas Austin UTA public university Hallas Tower student life CSSC Cornell Auditorium University Texas Austin Campus History Admissions Programs Research Student Life Course University Texas Austin UTA public university research university campus history education student life courses graduate school liberal arts engineering law school of nursing architecture biological sciences macroeconomics diversity athletics library online education admissions student body cultural events extracurricular activities greek life fraternities sororities student organizations student government alumni community service international students summer programs online courses remote learning degree programs online degree online master's online PhD online MBA University of Texas Austin admissions University of Texas Austin tuition University of Texas Austin majors University of Texas Austin campus life University of Texas Austin sports University of Texas Austin location University of Texas Austin rankings University of Texas Austin scholarships University Texas Austin UT Academic Campus Libraries Sports Culture History University Texas Austin UTA public university Best universities University rankings Campus life Course offerings Research opportunities University Texas Austin UTA Tyler A&M College State University Texas Austin Higher Education UT Austin College University Admission Student Life Tech University Campus Tours Academics Research Institutions University Texas Austin UT A&M College Affiliate Courses Programs History Research Library Student Admissions Grants Sports Campus Events University Texas Austin UT A&M education research college campus application admissions history president governor
SemSearch_LS-6	boroughs of New York City boroughs of New York City boroughs of New York City boroughs of New York City boroughs of New York City neighborhoods districts areas regions counties boroughs new york city historic boundaries population demographics areas features tourism boroughs NYC New York Municipality Zones Neighborhoods City Council districts boroughs new york city boroughs manhattan brooklyn queens staten island bronx cities in new york neighborhoods of new york city boroughs New York City brooklyn manhattan queens staten island xerographic map historical data cultural landmarks population statistics economic indicators boroughs New York City neighborhoods manhattan brooklyn queens staten island xplorer suggestions geographic queries city areas boroughs NYC brooklyn queens manhattan staten island xplorer geo location boroughs new New York City manhattan brooklyn queens staten island xplorer tips geography history attractions boroughs New York City manhattan brooklyn queens staten island xtra boroughs districts boroughs population area history borders character attractions sights New York City demographics geography
SemSearch_LS-7	Branches of the US military Branches of the US military Branches of the US military Branches of the US military Branches of the US military US armed forces military branches Department of Defense service branches military services US military branches Army Navy Air Force Marine Corps Coast Guard military service branches branches overview US armed forces military branches Department of Defense service branches uniformed services US military branches Department of Defense components Armed Forces divisions Military service branches Uniformed services categories US Armed Forces Military branches Department of Defense Army Navy Marine Corps Air Force Coast Guard Reserve components Special forces US military branches U.S. armed forces branches military service branches branches military terminology US Navy US Army US Air Force US Marine Corps US Coast Guard military branches defense forces US Army US Navy US Marine Corps US Air Force US Coast Guard Reserve forces National Guard Military branches Department of Defense US military branches Department of Defense components Armed Forces divisions Military service branches Uniformed Services types US military branches Department of Defense Armed Forces components Uniformed Services
SemSearch_LS-8	continents in the world continents in the world continents in the world continents in the world continents in the world geographic regions continents list global regions continent countries geography global population size borders natural landmarks human impact historical significance geographic_continents continents_map seven_continents list_of_continents continents list continents map major continents seven continents continents names continental_regions global_continents continent_list 七大洲 continents_map geographic regions global areas landmasses continents list 七大洲(Chinese) 大陆(Chinese) continentalregions globalextent countrygroupings geographicaldivisions geography map 七大洲 continents list world regions continents geographical continents seven continents world map continent list Africa Antarctica Asia Europe North America Australia South America continental-drift 七大洲 continent-list global-geography continental-map
