QALD2_te-67	Who are the parents of the wife of Juan Carlos I? Who are the parents of the wife of Juan Carlos I? Who are the parents of the wife of Juan Carlos I? The wife of Juan Carlos I is Queen Sofía of Spain. Born as Sophia of Greece and Denmark on November 2, 1938, she is the eldest daughter of King Paul of Greece and Queen Frederika. She married Juan Carlos, then the heir to the Spanish throne, on May 14, 1962, in Athens, and later became the Queen of Spain when Juan Carlos ascended to the throne in 1975.
QALD2_te-60	Give me a list of all lakes in Denmark. Give me a list of all lakes in Denmark. Give me a list of all lakes in Denmark. Denmark has a total of 174 lakes that are larger than 1 hectare (2.47 acres) in size. However, this number can vary slightly depending on the source and criteria used to define a lake.
QALD2_te-63	Give me all Argentine films. Give me all Argentine films. Give me all Argentine films. Some popular Argentine films that have garnered significant domestic and international attention include 'The Secret in Their Eyes' (2009), directed by Juan José Campanella, which won the Academy Award for Best Foreign Language Film. Another notable film is 'Nueve Reinas' (2000) by Fabián Bielinsky, a thriller that has been highly praised for its plot twists and performances. 'Wild Tales' (2014), directed by Damián Szifron, is a dark comedy that consists of several interconnected stories, and it was nominated
QALD2_te-64	"Give me all launch pads operated by NASA. Give me all launch pads operated by NASA. Give me all launch pads operated by NASA. ""NASA operates several launch pads"
QALD2_te-65	Which instruments did John Lennon play? Which instruments did John Lennon play? Which instruments did John Lennon play? John Lennon, a founding member of The Beatles, was primarily known for playing the guitar. His guitar repertoire included acoustic and electric guitars, such as his iconic Rickenbacker 325 and Gibson J-160E. Lennon was also proficient in playing the piano, which he used to compose many of his songs, both with The Beatles and as a solo artist. Additionally, he occasionally played the harmonica and other auxiliary instruments, contributing to the diverse sound of The Beatles' music.
QALD2_te-66	Which ships were called after Benjamin Franklin? Which ships were called after Benjamin Franklin? Which ships were called after Benjamin Franklin? Several ships have been named in honor of Benjamin Franklin. Notably, there are two major vessels that stand out. The first is the USS Franklin (CV-13), an Essex-class aircraft carrier that served extensively during World War II and was later reclassified as an antisubmarine warfare support aircraft carrier. The second is the USS Benjamin Franklin (SSBN-640), a Lafayette-class ballistic missile submarine that served the United States Navy from the late 1960s through the early 1990s. Both ships carry the legacy of Benjamin Franklin, a Founding Father
SemSearch_LS-1	Apollo astronauts who walked on the Moon Apollo astronauts who walked on the Moon Apollo astronauts who walked on the Moon Twelve Apollo astronauts walked on the Moon during the Apollo missions. These missions were part of the United States' space program and took place between 1969 and 1972. The astronauts who accomplished this historic feat were: Neil Armstrong, Buzz Aldrin, Pete Conrad, Alan Bean, Alan Shepard, Edgar Mitchell, David Scott, James Irwin, John Young, Charles Duke, Eugene Cernan, and Harrison Schmitt.
SemSearch_ES-97	PINK PANTHER 2 PINK PANTHER 2 PINK PANTHER 2 The plot of 'The Pink Panther 2' follows Inspector Clouseau, portrayed by Steve Martin, as he is thrust into another absurdly complicated and hilarious caper. The story begins when several of the world’s most priceless treasures are stolen by a mysterious master thief. The French Prime Minister suggests that it might be Clouseau himself who is responsible for the thefts, leading to Clouseau's suspension from the police force. However, Clouseau convinces the Prime Minister to reinstate him in order to catch the real thief, setting the stage for a series of slapstick and comedic
SemSearch_LS-2	Arab states of the Persian Gulf Arab states of the Persian Gulf Arab states of the Persian Gulf The Arab states of the Persian Gulf, also known as the Gulf Arab states, primarily include Bahrain, Kuwait, Oman, Qatar, Saudi Arabia, and the United Arab Emirates. These countries share a geographical and cultural affinity, located along the southern and western shores of the Persian Gulf. Each state plays a significant role in the region, particularly in terms of oil production and wealth.
SemSearch_ES-96	"New England Coffee New England Coffee New England Coffee ""Certainly ""The history of New England Coffee is rich and deeply intertwined with the region's cultural and economic development. New England"
SemSearch_LS-3	astronauts who landed on the Moon astronauts who landed on the Moon astronauts who landed on the Moon The first astronauts to land on the Moon were Neil Armstrong and Edwin 'Buzz' Aldrin. They were part of the Apollo 11 mission, which successfully landed on the lunar surface on July 20, 1969. Neil Armstrong became the first person to step onto the Moon, famously declaring, 'That's one small step for man, one giant leap for mankind.
SemSearch_LS-4	Axis powers of World War II Axis powers of World War II Axis powers of World War II The main countries that formed the Axis powers during World War II were Germany, Italy, and Japan. These nations signed the Tripartite Pact in 1940, officially forming the Axis alliance. Each country had its own regional ambitions and strategic goals, but they united in their opposition to the Allies: primarily the United Kingdom, the Soviet Union, and the United States. Other countries that supported the Axis or joined the alliance included Bulgaria, Hungary, and Romania, although to a lesser degree compared to the three principal members.
SemSearch_ES-98	University of Texas at Austin University of Texas at Austin University of Texas at Austin The University of Texas at Austin, often referred to as UT Austin, was founded in 1881 and officially opened its doors to students in 1883. The institution was established following the Texas Constitution of 1876, which mandated the creation of a state university. The university's original campus was located on forty acres in Austin, and it has since expanded to cover over 400 acres. UT Austin has a rich history of academic excellence and research, and it has played a significant role in the development of higher education in Texas.
SemSearch_LS-6	boroughs of New York City boroughs of New York City boroughs of New York City The five boroughs of New York City are Manhattan, Brooklyn, Queens, The Bronx, and Staten Island. Each borough has its own unique characteristics and serves as a distinct county within the city. Together, they form the most populous city in the United States, each contributing to the city's diverse cultural and urban landscape.
SemSearch_LS-7	Branches of the US military Branches of the US military Branches of the US military The main branches of the US military are the Army, Navy, Air Force, Marine Corps, and Space Force. Each branch has a distinct mission and operational focus, contributing to the overall defense of the United States.
SemSearch_LS-8	continents in the world continents in the world continents in the world There are seven continents in the world, according to the most widely accepted model, which divides the Earth's landmasses into distinct regions based on geographical and cultural criteria. The names of the continents in the world are: Africa, Antarctica, Asia, Europe, North America, Australia (often referred to as Oceania), and South America. Each of these continents has its own unique features, ecosystems, and human cultures.
SemSearch_LS-9	degrees of Eastern Orthodox monasticism degrees of Eastern Orthodox monasticism degrees of Eastern Orthodox monasticism The different stages or degrees in Eastern Orthodox monasticism are structured to guide individuals through a process of spiritual growth and commitment. Typically, there are three main degrees: the novice, the Rassophore, and the Stavrophore. Each degree involves increasing levels of commitment and responsibility, and the journey through these stages is seen as a progression towards greater holiness and union with God.
SemSearch_ES-91	"westminster abbey westminster abbey westminster abbey ""Certainly"
SemSearch_ES-90	university of phoenix university of phoenix university of phoenix The University of Phoenix is known for its pioneering role in the field of online education and its accessibility to non-traditional and adult learners. Established in 1976, it was one of the first institutions to offer degree programs specifically designed for working adults. The university has a significant focus on providing flexible educational options through its online platform, which allows students to balance their studies with their professional and personal responsibilities. Additionally, the University of Phoenix is recognized for its business, IT, and healthcare programs, and for its strong emphasis on practical, career-oriented learning.
