QALD2_te-67	Who are the parents of the wife of Juan Carlos I? Who are the parents of the wife of Juan Carlos I? Who are the parents of the wife of Juan Carlos I? Who are the parents of the wife of Juan Carlos I? Who are the parents of the wife of Juan Carlos I? The passage provided does not contain information about the parents of the wife of Juan Carlos I. However, I can provide the relevant information based on historical records:  The wife of Juan Carlos I was Queen Sofía of Spain. She was born Maria Mercedes de Borbón y Santos, and her parents were Don Francisco de Borbón y Fitz-James (also known as Prince Francisco) and Doña Mercedes de Santos y Álvarez de Toledo. Prince Francisco was a Spanish prince of the House of Bourbon and Duchess Mercedes de Santos was a noblewoman.
QALD2_te-60	Give me a list of all lakes in Denmark. Give me a list of all lakes in Denmark. Give me a list of all lakes in Denmark. Give me a list of all lakes in Denmark. Give me a list of all lakes in Denmark. I'm sorry, but there isn't a comprehensive and definitive list of all lakes in Denmark available in a single source. Denmark has a relatively small number of lakes, primarily due to its geography and historical drainage projects. Here is a list of notable lakes in Denmark:  1. **Gudenå** - The longest river in Denmark, which forms several lakes along its course. 2. **Vejlev Sø** - One of the largest lakes in Denmark, located in the north near Vejle. 3. **Nørre Rude** - Located in North Jutland, this lake is known for its natural beauty and
QALD2_te-63	"Give me all Argentine films. Give me all Argentine films. Give me all Argentine films. Give me all Argentine films. Give me all Argentine films. The provided query asks for a list of all Argentine films, but the given passage does not contain any information about Argentine films. It appears to be an incomplete set of passages that do not address the query. To answer the query accurately, we would need a passage specifically listing Argentine films, which is not present in the given text.  For completeness, here is a hypothetical passage that could answer the query:  Passage: Argentina is renowned for its rich film industry, with numerous acclaimed works. Some notable Argentine films include ""La Historia Oficial"" directed by Lucrecia Martel, ""Bajo la Misma Estrella"" directed by"
QALD2_te-64	Give me all launch pads operated by NASA. Give me all launch pads operated by NASA. Give me all launch pads operated by NASA. Give me all launch pads operated by NASA. Give me all launch pads operated by NASA. Passage:  NASA operates several launch pads across different space centers. The primary launch sites include:  1. Kennedy Space Center (KSC) in Florida: This facility houses multiple launch pads, with the most notable being Launch Pad 39A and Launch Pad 39B, which were used for the Apollo program and more recently for Space Shuttle launches. Currently, KSC is preparing for the launch of NASA's Artemis program from these pads, aiming to return humans to the Moon.  2. Vandenberg Space Launch Complex (VSLC) in California: Located on the central coast, VSLC includes several launch pads,
QALD2_te-65	Which instruments did John Lennon play? Which instruments did John Lennon play? Which instruments did John Lennon play? Which instruments did John Lennon play? Which instruments did John Lennon play? John Lennon was primarily known for his skills as a guitarist and vocalist. He began playing the banjo in his early teens but later transitioned to the acoustic and electric guitar. Throughout his career with The Beatles and as a solo artist, he played both the Rickenbacker 325 and the Gibson J-160E acoustic guitars, among others. Lennon also used various effects pedals to create distinctive sounds. His versatility extended beyond just guitar; he occasionally played piano and keyboards in the studio. While not his primary instrument, Lennon's musical talent included a range of instruments, but the guitar was undoubtedly the cornerstone of his musical
QALD2_te-66	Which ships were called after Benjamin Franklin? Which ships were called after Benjamin Franklin? Which ships were called after Benjamin Franklin? Which ships were called after Benjamin Franklin? Which ships were called after Benjamin Franklin? Passage: Benjamin Franklin was a prominent American polymath who played a significant role in the founding of the United States. Several ships were named after him to honor his contributions to science, diplomacy, and public service. One notable ship was the USS Benjamin Franklin, a battleship commissioned by the United States Navy in 1912. It served during World War I and the interwar period before being decommissioned in 1924. Another ship, the USS Benjamin Franklin, was an aircraft carrier that entered service in 1975 during the Vietnam War era. It was renamed the USS Shiloh in
SemSearch_LS-1	Apollo astronauts who walked on the Moon Apollo astronauts who walked on the Moon Apollo astronauts who walked on the Moon Apollo astronauts who walked on the Moon Apollo astronauts who walked on the Moon The Apollo program, part of NASA's broader space exploration goals, sent multiple astronauts to walk on the Moon from 1969 to 1972. The following astronauts were among those who walked on the lunar surface:  - Neil Armstrong and Buzz Aldrin, as part of Apollo 11, became the first humans to set foot on the Moon in July 1969. - Edgar Mitchell, Alan Bean, David Scott, James Irwin, John Young, Charles Duke, Alfred Worden, Thomas Stafford, Eugene Cernan, and Harrison Schmitt, among others, also walked on the Moon during subsequent
SemSearch_ES-97	"PINK PANTHER 2 PINK PANTHER 2 PINK PANTHER 2 PINK PANTHER 2 PINK PANTHER 2 Passage: ""The Pink Panther 2"" is a 1975 comedy film in the Pink Panther series, directed by Friz Freleng and written by Franke James. The movie stars Peter Sellers as Inspector Clouseau, a bumbling detective who becomes entangled in a scheme involving diamonds, blackmail, and a plot to discredit him. The film features supporting roles by Robert Wagner, Edward Fox, and Orson Welles. Notable for its witty humor, the movie follows Clouseau's misadventures in Paris as he investigates a series of crimes related to a diamond heist."
SemSearch_LS-2	Arab states of the Persian Gulf Arab states of the Persian Gulf Arab states of the Persian Gulf Arab states of the Persian Gulf Arab states of the Persian Gulf The Arab states of the Persian Gulf are a group of countries located along the Persian Gulf, comprising some of the world's largest oil producers. This region includes six independent states: Bahrain, Kuwait, Oman, Qatar, Saudi Arabia, and the United Arab Emirates (UAE). These countries have formed significant economic partnerships and political alliances, particularly through the Gulf Cooperation Council (GCC), which was established in 1981. The GCC aims to promote economic cooperation and integration among its member states, facilitate free movement of people and goods, and strengthen regional stability. Each of these countries has unique cultural, historical, and political characteristics, yet they
SemSearch_ES-96	"New England Coffee New England Coffee New England Coffee New England Coffee New England Coffee New England coffee is a distinctive style of coffee drinking prevalent in the northeastern region of the United States, particularly in states like Massachusetts, Connecticut, Vermont, and Rhode Island. This tradition has deep roots in the region's history and culture, reflecting the influence of early settlers and local preferences.  The term ""New England coffee"" typically refers to a robust, dark roast coffee that is brewed using a special method. This method often involves using coarsely ground coffee and brewing it in a pot similar to a French press or a cafetière. The key to achieving the perfect New England coffee is in the brewing process, where the coffee grounds are"
