QALD2_te-67	Who are the parents of the wife of Juan Carlos I? Juan Carlos I, wife, parents Juan Carlos I, wife, parents, royal family, Spain Juan Carlos I, wife, parents, royal, Spain Juan Carlos I, wife, parents, royal family Juan Carlos I, wife, parents, monarchy, Spain
QALD2_te-60	Give me a list of all lakes in Denmark. lakes,Denmark,geography,water bodies,natural features lakes,Denmark,geography,water bodies,names lakes, Denmark, list, geography lakes, Denmark, list, geography lakes, Denmark, list
QALD2_te-63	Give me all Argentine films. Argentine,movies,films,cinema,cinema(Argentina) Argentine,movies,films,cinema,cinema Argentinian Argentine, films, movies, cinema, Spanish, Latino, Hollywood, culture, production, directors, actors, genres, history, documentaries, features, indie,剧情, 喜剧, 动作, 科幻 Argentine,films,cinema,Argentina,movies,películas,spanish Argentine, films, movies, cinema, Hispanic, Latino
QALD2_te-64	Give me all launch pads operated by NASA. NASA, launch pads, spaceflight, Kennedy Space Center, SpaceX, rocket sites, aerospace, missions NASA, launch pads, space centers, rocket sites NASA, launch pads, rocket launch sites, space centers NASA, launch pads, space centers, Kennedy Space Center, Vandenberg Space Launch Complex, Cape Canaveral NASA, launch pads, spaceflight, Kennedy Space Center, Vandenberg, SpaceX, commercial rockets
QALD2_te-65	Which instruments did John Lennon play? John Lennon, instruments, music, Beatles John Lennon, instruments, Beatles, music, guitar, piano John Lennon, instruments, Beatles, music, guitar, piano, vocals John Lennon, instruments, Beatles, music, guitar, piano, song, musician John Lennon, instruments, Beatles, music, guitar, bass, piano, vocals
QALD2_te-66	Which ships were called after Benjamin Franklin? Benjamin Franklin, ships, names, history, naval, America Benjamin Franklin, ships, names, history, American Revolution, voyages Benjamin Franklin, ships, names, history, American Revolutionary War, naval vessels Benjamin Franklin, ships, history, names, naval, American Benjamin Franklin, ships, history, names, naval, American
SemSearch_LS-1	Apollo astronauts who walked on the Moon Apollo program, Moon landing, astronauts, lunar surface, space exploration Apollo program, Moon landing, lunar exploration, astronauts, NASA Apollo program, Moon landing, astronauts, lunar surface, space exploration Apollo program,Moon landing,Astronauts,moonwalk,NASA Apollo, astronauts, Moon, lunar, space, exploration
SemSearch_ES-97	PINK PANTHER 2 PINK,PANTHER,MOVIE,2,STEVE MARTIN,CAROLINE,BILLY BOY,GARRY,MAGNUM,P.I. PINK,PANTHER,TOM,ANIMATED,MOTION,P picture,COMEDY,STEVE,MCGUinness PINK,PANTHER,2,FILM,MOTION,P picture,comedy,anime,movie,released PINK,PANTHER,TOM,TOES,ANIMATED,MOTION,PICTURES,1974,FILM,MOVIE,CARTOON,LAPTOP PINK,PANTHER,TWIST,ANIMATION,COMEDY,MOTION,P picture
SemSearch_LS-2	Arab states of the Persian Gulf Arabian Peninsula, Gulf Cooperation Council, Qatar, Saudi Arabia, United Arab Emirates, Bahrain, Oman, Kuwait, Middle East, Persian Gulf countries Arabian Peninsula, Persian Gulf, Gulf states, Middle East, Qatar, Bahrain, Saudi Arabia, United Arab Emirates, Oman, Kuwait Arabian Peninsula, Persian Gulf countries, Gulf Cooperation Council, Qatar, United Arab Emirates, Bahrain, Saudi Arabia, Kuwait, Oman, Middle East, Islamic states, Arabian Gulf Arabian Peninsula, Persian Gulf, Gulf States, Middle East, Qatar, Bahrain, Saudi Arabia, United Arab Emirates, Oman, Kuwait Arabian Peninsula, Gulf Cooperation Council, Persian Gulf countries, Qatar, Bahrain, Kuwait, United Arab Emirates, Oman, Saudi Arabia, Gulf states
SemSearch_ES-96	New England Coffee new England, coffee, roasted, beans, brewed, drinks, region, specialty, flavors, shops NewEngland, coffee, Boston, Maine, Vermont, Hampshire, RhodeIsland, Connecticut, roast, blend, brew, bean NewEngland,Coffee,Boston,DunkinDonuts,Harvard,Salem,Portland,Vermont,AmericanCoffee,CoffeeShops NewEngland,Coffee,烘焙,单品咖啡,连锁店,豆类,Espresso,Bean,拿铁,Americano NewEngland,Coffee,roast,bean,espresso,blend,flavor,brew,taste,shop,blend
